C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_19_472.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_19_472.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_19_472.jpg,-0.1729323,1,0,29.18739
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_19_549.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_19_549.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_19_549.jpg,-0.1729323,1,0,29.91734
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_19_616.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_19_616.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_19_616.jpg,-0.1729323,1,0,30.18919
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_19_693.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_19_693.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_19_693.jpg,-0.1729323,1,0,30.18966
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_19_771.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_19_771.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_19_771.jpg,-0.1729323,1,0,30.18966
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_19_840.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_19_840.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_19_840.jpg,-0.1729323,1,0,30.1894
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_19_908.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_19_908.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_19_908.jpg,-0.09022556,1,0,30.19145
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_19_975.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_19_975.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_19_975.jpg,0.03759398,1,0,30.18691
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_047.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_047.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_047.jpg,0.112782,1,0,30.18413
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_121.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_121.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_121.jpg,0.1578947,1,0,30.18424
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_199.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_199.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_199.jpg,0.1578947,1,0,30.18711
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_273.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_273.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_273.jpg,0.1578947,1,0,30.18814
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_342.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_342.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_342.jpg,0.1578947,1,0,30.18902
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_408.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_408.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_408.jpg,0.112782,1,0,30.19059
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_484.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_484.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_484.jpg,0.02255639,1,0,30.19026
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_554.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_554.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_554.jpg,-0.01503759,1,0,30.18942
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_630.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_630.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_630.jpg,-0.04511278,1,0,30.18907
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_699.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_699.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_699.jpg,-0.04511278,1,0,30.18974
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_773.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_773.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_773.jpg,-0.04511278,1,0,30.19051
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_850.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_850.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_850.jpg,-0.04511278,1,0,30.1897
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_920.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_920.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_920.jpg,-0.06015037,1,0,30.18941
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_20_999.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_20_999.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_20_999.jpg,-0.09774436,1,0,30.18917
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_070.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_070.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_070.jpg,-0.368421,1,0,30.15858
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_148.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_148.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_148.jpg,-0.3834586,1,0,30.17086
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_216.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_216.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_216.jpg,-0.3834586,1,0,30.17923
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_286.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_286.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_286.jpg,-0.3834586,1,0,30.18492
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_354.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_354.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_354.jpg,-0.3909774,1,0,30.18281
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_426.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_426.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_426.jpg,-0.3909774,1,0,30.18522
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_504.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_504.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_504.jpg,-0.3909774,1,0,30.18643
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_579.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_579.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_579.jpg,-0.2781955,1,0,30.1946
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_646.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_646.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_646.jpg,-0.1578947,1,0,30.19493
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_714.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_714.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_714.jpg,-0.1428571,1,0,30.19376
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_783.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_783.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_783.jpg,-0.112782,1,0,30.19314
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_853.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_853.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_853.jpg,-0.08270676,1,0,30.19231
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_921.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_921.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_921.jpg,-0.03759398,0.8361954,0,30.16161
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_21_991.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_21_991.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_21_991.jpg,-0.03007519,0.661413,0,30.12068
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_061.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_061.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_061.jpg,-0.01503759,0.4155208,0,30.05846
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_131.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_131.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_131.jpg,-0.01503759,0.2427503,0,30.00416
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_201.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_201.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_201.jpg,0.03759398,0.4134578,0,30.02283
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_269.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_269.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_269.jpg,0.1503759,0.5822185,0,30.07666
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_337.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_337.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_337.jpg,0.1503759,0.8201705,0,30.13671
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_404.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_404.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_404.jpg,0.1503759,1,0,30.18064
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_482.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_482.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_482.jpg,0.1503759,1,0,30.18877
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_549.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_549.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_549.jpg,0.1278196,1,0,30.19004
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_617.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_617.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_617.jpg,0.06015037,1,0,30.19067
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_692.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_692.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_692.jpg,0.03007519,1,0,30.19053
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_761.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_761.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_761.jpg,0.007518797,1,0,30.1903
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_837.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_837.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_837.jpg,-0.01503759,1,0,30.19009
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_904.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_904.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_904.jpg,-0.09022556,1,0,30.18767
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_22_981.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_22_981.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_22_981.jpg,-0.09774436,1,0,30.18852
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_23_059.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_23_059.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_23_059.jpg,-0.09774436,1,0,30.18928
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_23_134.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_23_134.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_23_134.jpg,-0.09774436,1,0,30.18955
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_23_202.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_23_202.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_23_202.jpg,-0.09774436,1,0,30.18979
C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\center_2017_02_26_22_08_23_268.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\left_2017_02_26_22_08_23_268.jpg,C:\Users\moellers\Workspace\CarND\CarND-Behavioral-Cloning-P3\firstlap\IMG\right_2017_02_26_22_08_23_268.jpg,-0.09774436,1,0,30.18988
